NUMERO_CASO,NUMERO_BANCO,NOME_BANCO,NUMERO_AGENCIA,NUMERO_CONTA,TIPO,NOME_TITULAR,CPF_CNPJ_TITULAR,DESCRICAO_LANCAMENTO,CNAB,DATA_LANCAMENTO,NUMERO_DOCUMENTO,NUMERO_DOCUMENTO_TRANSACAO,LOCAL_TRANSACAO,VALOR_TRANSACAO,NATUREZA_LANCAMENTO,VALOR_SALDO,NATUREZA_SALDO,CPF_CNPJ_OD,NOME_PESSOA_OD,TIPO_PESSOA_OD,NUMERO_BANCO_OD,NUMERO_AGENCIA_OD,NUMERO_CONTA_OD,OBSERVACAO
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,EVENTOS RECEBIDOS  SGR,209,23/12/2009,822254,822254,,30000,C,30000,C,XXXX32726976500075,WILLY MERILEE LTDA,,1,3417,388554.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,EVENTOS RECEBIDOS  SGR,209,23/12/2009,822359,822359,,113500,C,143500,C,XXXX5147859000053,RAFFISH RALPH COMERCIO LTDA,,237,3003,5827.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.CONF.AUT.,213,23/12/2009,144667,144667,,334000,C,477500,C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,23/12/2009,144667,144667,,143500,D,334000,C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,EVENTOS RECEBIDOS  SGR,209,24/12/2009,822561,822561,,25000,C,359000,C,XXXX4136749000089,KURBY CHARLIE LTDA,,399,701,7011602190.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,EVENTOS RECEBIDOS  SGR,209,24/12/2009,822604,822604,,15000,C,374000,C,XXXX5225934000080,FRED FLINTSTONE,,33,118,130079230.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,EVENTOS RECEBIDOS  SGR,209,24/12/2009,822608,822608,,20000,C,394000,C,XXXX3530501500092,FUZZY LUMPKINS,,1,719,19571.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,EVENTOS RECEBIDOS  SGR,209,24/12/2009,822610,822610,,50000,C,444000,C,XXXX5315916000080,SO-SO MONTARO,,237,95,2970.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.CONF.AUT.,213,24/12/2009,144667,144667,,"1417,43",C,"445417,43",C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,24/12/2009,144667,144667,,359000,D,"86417,43",C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,24/12/2009,144667,144667,,15000,D,"71417,43",C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,EVENTOS RECEBIDOS  SGR,209,28/12/2009,822839,822839,,97000,C,"168417,43",C,XXXX3530501500092,FUZZY LUMPKINS,,1,719,19571.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,EVENTOS RECEBIDOS  SGR,209,29/12/2009,823366,823366,,190000,C,"358417,43",C,XXXX1856143000063,BOO-BOO BEAR LTDA,,237,500,1796.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,29/12/2009,144667,144667,,128000,D,"230417,43",C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,EVENTOS RECEBIDOS  SGR,209,04/01/2010,824301,824301,,200000,C,"430417,43",C,XXXX1856143000063,BOO-BOO BEAR LTDA,,237,500,1796.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,EVENTOS RECEBIDOS  SGR,209,04/01/2010,824305,824305,,50282,C,"480699,43",C,XXXX32726976500075,WILLY MERILEE LTDA,,1,3417,388554.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,EVENTOS RECEBIDOS  SGR,209,04/01/2010,824373,824373,,24920,C,"505619,43",C,XXXX3530501500092,FUZZY LUMPKINS,,1,719,19571.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,EVENTOS RECEBIDOS  SGR,209,04/01/2010,824401,824401,,40000,C,"545619,43",C,XXXX5225934000080,FRED FLINTSTONE,,33,118,130079230.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,04/01/2010,144667,144667,,535000,D,"10619,43",C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.CONF.AUT.,213,06/01/2010,144667,144667,,50000,C,"60619,43",C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,EVENTOS RECEBIDOS  SGR,209,06/01/2010,825755,825755,,64000,C,"124619,43",C,XXXX3530501500092,FUZZY LUMPKINS,,1,719,19571.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,06/01/2010,144667,144667,,7000,D,"117619,43",C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.CONF.AUT.,213,07/01/2010,144667,144667,,13000,C,"130619,43",C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,07/01/2010,144667,144667,,100000,D,"30619,43",C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,EVENTOS RECEBIDOS  SGR,209,08/01/2010,826742,826742,,370000,C,"400619,43",C,XXXX1856143000063,BOO-BOO BEAR LTDA,,237,500,1796.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,08/01/2010,144667,144667,,1800,D,"398819,43",C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,08/01/2010,144667,144667,,"398819,43",D,0,C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,EVENTOS RECEBIDOS  SGR,209,11/01/2010,827344,827344,,185000,C,185000,C,XXXX1856143000063,BOO-BOO BEAR LTDA,,237,500,1796.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,11/01/2010,144667,144667,,100000,D,85000,C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF CONF AUT,117,11/01/2010,144829,144829,,80000,D,5000,C,XXXX32747543500080,METEOR MAN,,637,1,153717.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,EVENTOS RECEBIDOS  SGR,209,12/01/2010,828030,828030,,85000,C,90000,C,XXXX3530501500092,FUZZY LUMPKINS,,1,719,19571.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,EVENTOS RECEBIDOS  SGR,209,12/01/2010,828064,828064,,390000,C,480000,C,XXXX1856143000063,BOO-BOO BEAR LTDA,,237,500,1796.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,12/01/2010,144667,144667,,87000,D,393000,C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,12/01/2010,144667,144667,,370000,D,23000,C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.CONF.AUT.,213,13/01/2010,144667,144667,,50000,C,73000,C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF CONF AUT,117,13/01/2010,144829,144829,,2000,D,71000,C,XXXXn,,,0,0,,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,13/01/2010,144667,144667,,500,D,70500,C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,EVENTOS RECEBIDOS  SGR,209,14/01/2010,829148,829148,,250000,C,320500,C,XXXX1856143000063,BOO-BOO BEAR LTDA,,237,500,1796.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,14/01/2010,144667,144667,,"195652,86",D,"124847,14",C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,15/01/2010,144667,144667,,20000,D,"104847,14",C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,15/01/2010,144667,144667,,1000,D,"103847,14",C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,18/01/2010,144667,144667,,"103847,14",D,0,C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,EVENTOS RECEBIDOS  SGR,209,20/01/2010,831540,831540,,90000,C,90000,C,XXXX1856143000063,BOO-BOO BEAR LTDA,,237,500,1796.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,20/01/2010,144667,144667,,90000,D,0,C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,EVENTOS RECEBIDOS  SGR,209,21/01/2010,832232,832232,,75000,C,75000,C,XXXX1856143000063,BOO-BOO BEAR LTDA,,237,500,1796.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,EVENTOS RECEBIDOS  SGR,209,22/01/2010,832751,832751,,100000,C,175000,C,XXXX1856143000063,BOO-BOO BEAR LTDA,,237,500,1796.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,22/01/2010,144667,144667,,75000,D,100000,C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,22/01/2010,144667,144667,,12000,D,88000,C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,22/01/2010,144667,144667,,83000,D,5000,C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,EVENTOS RECEBIDOS  SGR,209,26/01/2010,833614,833614,,262000,C,267000,C,XXXX1856143000063,BOO-BOO BEAR LTDA,,237,500,1796.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,26/01/2010,144667,144667,,250000,D,17000,C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,EVENTOS RECEBIDOS  SGR,209,27/01/2010,834003,834003,,119500,C,136500,C,XXXX4113662500056,PEBBLES FLINTSTONE LTDA,,237,500,2913.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,27/01/2010,144667,144667,,120000,D,16500,C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,EVENTOS RECEBIDOS  SGR,209,29/01/2010,835230,835230,,66000,C,82500,C,XXXX1856143000063,BOO-BOO BEAR LTDA,,237,500,1796.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,29/01/2010,144667,144667,,5000,D,77500,C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,EVENTOS RECEBIDOS  SGR,209,01/02/2010,835677,835677,,40000,C,117500,C,XXXX5225934000080,FRED FLINTSTONE,,33,118,130079230.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,EVENTOS RECEBIDOS  SGR,209,01/02/2010,835686,835686,,140000,C,257500,C,XXXX1856143000063,BOO-BOO BEAR LTDA,,237,500,1796.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,EVENTOS RECEBIDOS  SGR,209,01/02/2010,835915,835915,,95000,C,352500,C,XXXX3530501500092,FUZZY LUMPKINS,,1,719,19571.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,01/02/2010,144667,144667,,313500,D,39000,C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,01/02/2010,144667,144667,,1000,D,38000,C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.CONF.AUT.,213,02/02/2010,144667,144667,,130000,C,168000,C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,03/02/2010,144667,144667,,20000,D,148000,C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,03/02/2010,144667,144667,,102000,D,46000,C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,EVENTOS RECEBIDOS  SGR,209,04/02/2010,837261,837261,,70000,C,116000,C,XXXX1856143000063,BOO-BOO BEAR LTDA,,237,500,1796.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,04/02/2010,144667,144667,,116000,D,0,C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,EVENTOS RECEBIDOS  SGR,209,05/02/2010,838150,838150,,25000,C,25000,C,XXXX1856143000063,BOO-BOO BEAR LTDA,,237,500,1796.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,05/02/2010,144667,144667,,25000,D,0,C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,EVENTOS RECEBIDOS  SGR,209,08/02/2010,838702,838702,,44000,C,44000,C,XXXX1856143000063,BOO-BOO BEAR LTDA,,237,500,1796.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,EVENTOS RECEBIDOS  SGR,209,10/02/2010,839699,839699,,5000,C,49000,C,XXXX1856143000063,BOO-BOO BEAR LTDA,,237,500,1796.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,10/02/2010,144667,144667,,44400,D,4600,C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,10/02/2010,144667,144667,,100,D,4500,C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,10/02/2010,144667,144667,,1400,D,3100,C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,EVENTOS RECEBIDOS  SGR,209,11/02/2010,840311,840311,,160000,C,163100,C,XXXX1856143000063,BOO-BOO BEAR LTDA,,237,500,1796.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,11/02/2010,144667,144667,,150500,D,12600,C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,11/02/2010,144667,144667,,10000,D,2600,C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,12/02/2010,144667,144667,,500,D,2100,C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.CONF.AUT.,213,17/02/2010,144667,144667,,"96227,12",C,"98327,12",C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,18/02/2010,144667,144667,,93620,D,"4707,12",C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,18/02/2010,144667,144667,,10,D,"4697,12",C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,EVENTOS RECEBIDOS  SGR,209,22/02/2010,843536,843536,,18500,C,"23197,12",C,XXXX1856143000063,BOO-BOO BEAR LTDA,,237,500,1796.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,22/02/2010,144667,144667,,"23197,12",D,0,C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,EVENTOS RECEBIDOS  SGR,209,25/02/2010,845233,845233,,50000,C,50000,C,XXXX1856143000063,BOO-BOO BEAR LTDA,,237,500,1796.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.CONF.AUT.,213,25/02/2010,144810,144810,,300000,C,350000,C,XXXX32747543500080,METEOR MAN,,637,1,154809.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.CONF.AUT.,213,25/02/2010,144810,144810,,100000,C,450000,C,XXXX32747543500080,METEOR MAN,,637,1,154809.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,25/02/2010,144667,144667,,"185827,42",D,"264172,58",C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,25/02/2010,144667,144667,,264015,D,"157,58",C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,EVENTOS RECEBIDOS  SGR,209,26/02/2010,845845,845845,,40000,C,"40157,58",C,XXXX1856143000063,BOO-BOO BEAR LTDA,,237,500,1796.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.CONF.AUT.,213,26/02/2010,144810,144810,,65000,C,"105157,58",C,XXXX32747543500080,METEOR MAN,,637,1,154809.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,26/02/2010,144667,144667,,90015,D,"15142,58",C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,01/03/2010,144667,144667,,2496,D,"12646,58",C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.CONF.AUT.,213,02/03/2010,144667,144667,,"1270,34",C,"13916,92",C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.CONF.AUT.,213,03/03/2010,144667,144667,,1600,C,"15516,92",C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,
001-MPF-000000-00,637,Banco Sofisa S/A,1,11446,1,ASTRONALFAS S/A ASTRONOMIA E TECONOLOG,11223397000199,TRANSF.NUMERARIO,117,05/03/2010,144667,144667,,"2112,94",D,"13403,98",C,XXXX29046148500071,CHOPPER LOUIS S/A,,637,1,144667.0,TRANSF_M
